station,start_time,zr_hours,label,duration,lon,lat
DAA,2018-11-15 14:10,0.78,0,1.15,-77.181,38.715
ADW,2018-11-15 14:13,0.62,0,1.82,-76.867,38.8108
HZY,2018-11-15 17:30,1.97,0,2.25,-80.6955,41.778
GKJ,2018-11-15 17:57,4.8,0,19.05,-80.2147,41.6265
ERI,2018-11-15 18:10,1.35,0,1.33,-80.18,42.08
ILG,2018-11-15 19:15,0.08,0,0.0,-75.6008,39.6728
DKK,2018-11-15 20:00,4.73,0,5.33,-79.27199999999999,42.4933
FDK,2018-11-15 20:47,4.02,0,3.0,-77.3743,39.4176
MRB,2018-11-15 20:47,4.38,0,5.47,-77.9847,39.4019
HGR,2018-11-15 20:59,5.0,0,6.77,-77.7297,39.7078
THV,2018-11-15 21:10,3.08,0,3.0,-76.873,39.917
MDT,2018-11-15 21:15,3.67,0,3.58,-76.7633,40.1936
CXY,2018-11-15 21:15,5.55,0,10.33,-76.8515,40.2171
LNS,2018-11-15 21:28,3.53,0,3.45,-76.2944,40.1203
PTW,2018-11-15 21:38,2.47,0,2.45,-75.5572,40.2383
MUI,2018-11-15 21:52,3.78,0,11.15,-76.5693,40.4348
DUJ,2018-11-15 22:23,2.62,0,2.53,-78.9,41.18
BUF,2018-11-15 22:23,4.48,0,4.45,-78.7358,42.9408
DYL,2018-11-15 22:25,3.9,0,11.67,-75.1223,40.333
TTN,2018-11-15 22:40,2.33,0,2.25,-74.8159,40.2768
DSV,2018-11-15 22:50,0.75,0,0.67,-77.71300000000001,42.5709
IAG,2018-11-15 23:00,4.03,0,13.75,-78.9462,43.1073
SEG,2018-11-15 23:08,4.32,0,4.45,-76.8639,40.8206
ABE,2018-11-15 23:35,5.18,0,9.33,-75.4492,40.6508
CYSN,2018-11-15 23:38,1.75,0,1.68,-79.1717,43.1917
UNV,2018-11-15 23:53,2.0,0,1.0,-77.85,40.85
EWR,2018-11-16 00:12,1.38,0,1.37,-74.1693,40.6827
HWV,2018-11-16 00:20,0.82,0,0.75,-72.8689,40.8217
LGA,2018-11-16 00:25,1.3,0,1.25,-73.8803,40.7794
SMQ,2018-11-16 00:30,1.58,0,1.58,-74.6694,40.6239
AOO,2018-11-16 00:34,0.1,0,0.02,-78.32,40.2964
BFD,2018-11-16 00:35,5.45,0,42.67,-78.6401,41.8031
MPO,2018-11-16 01:20,7.35,1,15.33,-75.3794,41.1389
CDW,2018-11-16 01:30,3.77,0,9.25,-74.2831,40.8764
TEB,2018-11-16 01:30,0.28,0,0.25,-74.0562,40.859
IPT,2018-11-16 01:40,2.67,0,3.83,-76.9217,41.2433
SYR,2018-11-16 02:18,0.78,0,3.2,-76.1063,43.1112
BDR,2018-11-16 02:25,1.0,0,0.92,-73.1289,41.1583
HVN,2018-11-16 02:45,0.42,0,0.33,-72.8868,41.2638
SWF,2018-11-16 02:45,1.0,0,0.0,-74.1048,41.5041
HFD,2018-11-16 03:40,1.53,0,1.92,-72.6494,41.7367
BIV,2018-11-16 03:44,0.43,0,0.35,-86.0967,42.7461
MMK,2018-11-16 03:45,1.42,0,1.33,-72.83,41.51
FWN,2018-11-16 04:05,2.92,0,6.8,-74.623,41.2002
IJD,2018-11-16 04:13,0.62,0,0.53,-72.1836,41.7419
MKG,2018-11-16 04:24,0.22,0,0.18,-86.2367,43.1711
POU,2018-11-16 04:50,2.93,0,7.0,-73.8842,41.6266
GRR,2018-11-16 04:50,0.25,0,0.17,-85.52,42.88
BDL,2018-11-16 05:09,1.33,0,4.43,-72.6825,41.9381
RDG,2018-11-16 06:15,1.13,0,1.08,-75.9652,40.3785
LAN,2018-11-16 06:53,0.2,0,0.12,-84.58,42.78
PEO,2018-11-16 06:59,0.35,0,0.28,-77.0529,42.6371
ADG,2018-11-16 08:05,0.17,0,0.08,-84.0773,41.8677
MKE,2018-11-16 09:00,0.25,0,0.17,-87.8967,42.9472
CYQG,2018-11-16 09:29,0.22,0,0.18,-82.9604,42.266000000000005
CYOO,2018-11-16 10:24,0.4,0,0.33,-78.8833,43.9228
FIG,2018-11-16 12:30,0.08,0,0.0,-78.4117,41.0467
CMX,2018-11-16 14:00,3.08,0,3.92,-88.4891,47.1684
BJJ,2018-11-16 16:45,0.18,0,0.17,-81.8882,40.8748
CYZR,2018-11-16 18:02,0.33,0,0.35,-82.3073,42.9951
