station,start_time,zr_hours,label,duration,lon,lat
CON,2003-12-17 12:40,1.75,0,2.18,-71.5011,43.1953
IZG,2003-12-17 13:30,5.32,0,5.13,-70.9479,43.9911
LEB,2003-12-17 13:53,11.92,1,12.0,-72.3042,43.6261
GFL,2003-12-17 13:53,2.0,0,1.0,-73.6103,43.3412
MLT,2003-12-17 14:13,5.55,0,5.75,-68.6856,45.6478
HIE,2003-12-17 14:43,4.05,0,4.15,-71.5522,44.3659
VSF,2003-12-17 14:54,2.0,0,1.0,-72.5173,43.3436
AUG,2003-12-17 15:07,1.0,0,3.77,-69.8,44.32
BML,2003-12-17 15:13,3.78,0,14.38,-71.1786,44.5761
MPV,2003-12-17 15:51,3.0,0,2.0,-72.5623,44.2035
MWN,2003-12-17 15:53,10.1,1,10.97,-71.3035,44.2708
