station,start_time,zr_hours,label,duration,lon,lat
BDL,2004-12-07 02:20,9.78,1,14.93,-72.6825,41.9381
BAF,2004-12-07 02:53,15.0,1,17.0,-72.7161,42.1578
ORH,2004-12-07 03:54,18.0,1,19.0,-71.8757,42.2673
ORE,2004-12-07 07:52,7.0,1,13.0,-72.2886,42.5701
FIT,2004-12-07 07:52,8.0,1,14.0,-71.7558,42.5519
ANJ,2004-12-07 11:03,7.05,1,11.87,-84.3684,46.4792
MSS,2004-12-07 12:53,6.0,1,10.0,-74.8456,44.9358
BED,2004-12-07 12:56,6.0,1,6.0,-71.289,42.47
LWM,2004-12-07 14:54,6.0,1,6.0,-71.1234,42.7172
AFN,2004-12-07 15:52,6.1,1,16.0,-72.003,42.8051
DAW,2004-12-07 19:51,8.67,1,11.0,-70.92,43.28
