station,start_time,zr_hours,label,duration,lon,lat
RFD,2022-01-08 20:10,0.52,0,0.5,-89.09299999999999,42.1927
ARR,2022-01-08 20:45,1.45,0,6.75,-88.48,41.77
DPA,2022-01-08 20:45,5.3,0,8.25,-88.2486,41.9078
GUS,2022-01-08 21:04,0.05,0,0.0,-86.1521,40.6481
IND,2022-01-08 21:06,1.2,0,1.57,-86.3048,39.7084
PWK,2022-01-08 21:25,4.47,0,7.33,-87.9047,42.1208
VPZ,2022-01-08 21:45,3.27,0,3.52,-87.0071,41.45399999999999
MIE,2022-01-08 21:45,0.42,0,0.33,-85.3958,40.2425
GEZ,2022-01-08 22:05,2.1,0,2.92,-85.8048,39.5831
FWA,2022-01-08 22:15,0.7,0,2.0,-85.1871,40.978
BEH,2022-01-08 23:00,0.73,0,1.33,-86.4285,42.1286
AZO,2022-01-08 23:35,4.05,0,4.47,-85.5519,42.2347
SBN,2022-01-09 00:15,0.6,0,2.83,-86.3164,41.7072
GSH,2022-01-09 00:35,1.18,0,1.42,-85.7922,41.5272
BTL,2022-01-09 00:40,1.28,0,3.42,-85.2515,42.3073
ADG,2022-01-09 01:25,1.58,0,2.67,-84.0773,41.8677
CYQG,2022-01-09 01:40,1.95,0,3.08,-82.9604,42.266000000000005
CYXU,2022-01-09 02:00,0.55,0,0.38,-81.1539,43.0356
TDZ,2022-01-09 02:53,1.5,0,1.78,-83.4764,41.5631
FNT,2022-01-09 03:10,0.8,0,2.08,-83.7494,42.9667
