station,start_time,zr_hours,label,duration,lon,lat
AGS,2002-01-02 18:09,13.68,1,17.73,-81.9645,33.3699
OGB,2002-01-02 18:21,11.88,1,19.18,-80.8595,33.4568
DNL,2002-01-02 18:55,9.85,1,15.97,-82.0382,33.4669
CUB,2002-01-02 22:18,7.87,1,14.9,-80.9938,33.972
CRE,2002-01-02 22:20,7.73,1,20.55,-78.7239,33.8118
FLO,2002-01-02 22:27,9.27,1,18.25,-79.7239,34.1854
ILM,2002-01-02 22:53,7.0,1,8.0,-77.9,34.27
LBT,2002-01-02 23:54,9.0,1,17.0,-79.06,34.61
SSC,2002-01-03 01:46,7.15,1,6.15,-80.47,33.97
FAY,2002-01-03 01:53,8.0,1,15.0,-78.8803,34.9912
ISO,2002-01-03 02:50,9.0,1,0.0,-77.61,35.33
GSB,2002-01-03 02:55,10.0,1,10.0,-77.9606,35.3394
MEB,2002-01-03 03:52,6.0,1,12.0,-79.3658,34.7919
