station,start_time,zr_hours,label,duration,lon,lat
AVL,2019-01-12 22:40,8.42,1,9.33,-82.5375,35.4319
DAN,2019-01-12 23:40,6.58,1,7.08,-79.3361,36.5729
BLF,2019-01-12 23:52,11.72,1,24.0,-81.2077,37.2958
INT,2019-01-13 00:40,9.87,1,11.83,-80.222,36.1337
HKY,2019-01-13 01:35,7.8,1,9.67,-81.3896,35.7412
GSO,2019-01-13 02:18,10.45,1,10.45,-79.9436,36.0975
BKW,2019-01-13 02:20,10.07,1,19.33,-81.1242,37.7873
LYH,2019-01-13 04:05,7.75,1,14.25,-79.2067,37.3208
RIC,2019-01-13 04:54,9.43,1,18.85,-77.3234,37.5115
OFP,2019-01-13 08:10,9.18,1,14.67,-77.4366,37.7089
