station,start_time,zr_hours,label,duration,lon,lat
BDL,2003-12-15 03:00,4.85,0,3.85,-72.6825,41.9381
SWF,2003-12-15 03:45,1.0,0,0.0,-74.1048,41.5041
ORH,2003-12-15 03:54,10.0,1,10.0,-71.8757,42.2673
BAF,2003-12-15 05:53,3.0,0,2.0,-72.7161,42.1578
FIT,2003-12-15 07:52,5.0,0,6.0,-71.7558,42.5519
NHZ,2003-12-15 08:20,0.58,0,0.0,-69.9386,43.8922
HPN,2003-12-15 08:56,2.0,0,1.0,-73.7075,41.0669
PSM,2003-12-15 09:34,2.25,0,2.35,-70.8233,43.0779
LWM,2003-12-15 09:54,5.0,0,6.0,-71.1234,42.7172
MHT,2003-12-15 10:53,2.43,0,4.25,-71.4358,42.9328
PWM,2003-12-15 11:22,5.63,0,6.48,-70.3044,43.6424
ASH,2003-12-15 11:50,1.92,0,1.08,-71.5148,42.7818
ORE,2003-12-15 11:52,2.0,0,1.0,-72.2886,42.5701
ISP,2003-12-15 11:56,1.0,0,0.0,-73.1017,40.7939
IWI,2003-12-15 11:59,1.62,0,3.38,-69.7126,43.9614
DUJ,2003-12-15 12:29,1.02,0,0.88,-78.9,41.18
ERI,2003-12-15 12:38,0.87,0,0.58,-80.18,42.08
GON,2003-12-15 12:41,1.02,0,1.05,-72.05,41.33
JST,2003-12-15 13:03,0.23,0,0.08,-78.8339,40.3161
WST,2003-12-15 13:40,0.47,0,0.22,-71.7989,41.3497
OWD,2003-12-15 13:53,2.0,0,1.0,-71.1733,42.1912
BED,2003-12-15 13:56,1.0,0,0.0,-71.289,42.47
TAN,2003-12-15 14:52,1.0,0,0.0,-71.0211,41.8756
BOS,2003-12-15 14:54,2.0,0,1.0,-71.0097,42.3606
MVY,2003-12-15 15:53,1.0,0,0.0,-70.615,41.3931
BGR,2003-12-15 17:53,1.08,0,1.0,-68.8281,44.8074
OLD,2003-12-15 17:53,1.08,0,1.0,-68.6743,44.9525
