station,start_time,zr_hours,label,duration,lon,lat
HKY,2018-11-24 02:35,5.92,0,7.68,-81.3896,35.7412
GSP,2018-11-24 04:53,1.03,0,1.37,-82.2239,34.8847
BLF,2018-11-24 05:24,3.35,0,5.6,-81.2077,37.2958
INT,2018-11-24 11:04,3.35,0,3.6,-80.222,36.1337
LYH,2018-11-24 11:05,1.82,0,3.17,-79.2067,37.3208
GSO,2018-11-24 11:39,1.6,0,1.52,-79.9436,36.0975
GKJ,2018-11-24 12:57,1.72,0,1.63,-80.2147,41.6265
JST,2018-11-24 13:00,3.58,0,3.5,-78.8339,40.3161
CHO,2018-11-24 13:20,1.5,0,1.42,-78.4529,38.1386
MRB,2018-11-24 13:41,2.9,0,3.07,-77.9847,39.4019
HGR,2018-11-24 13:45,6.95,1,7.17,-77.7297,39.7078
DUJ,2018-11-24 14:00,2.5,0,2.42,-78.9,41.18
FIG,2018-11-24 14:15,3.8,0,4.0,-78.4117,41.0467
AOO,2018-11-24 14:25,2.45,0,2.47,-78.32,40.2964
BFD,2018-11-24 14:50,3.0,0,3.42,-78.6401,41.8031
IAD,2018-11-24 15:35,0.25,0,0.17,-77.4473,38.9348
UNV,2018-11-24 15:53,1.0,0,0.0,-77.85,40.85
CXY,2018-11-24 16:15,1.62,0,2.62,-76.8515,40.2171
ELZ,2018-11-24 16:15,1.17,0,1.08,-77.99,42.11
SEG,2018-11-24 16:40,3.15,0,3.25,-76.8639,40.8206
MPO,2018-11-24 17:15,0.08,0,0.03,-75.3794,41.1389
CYQA,2018-11-24 17:22,23.47,1,67.68,-79.3033,44.9747
