station,start_time,zr_hours,label,duration,lon,lat
DAW,2001-01-30 12:51,5.35,0,9.0,-70.92,43.28
MVL,2001-01-30 12:54,4.0,0,8.0,-72.61399999999999,44.5346
PSM,2001-01-30 12:55,6.67,1,7.0,-70.8233,43.0779
BML,2001-01-30 13:52,0.58,0,0.45,-71.1786,44.5761
BAF,2001-01-30 13:53,3.0,0,2.0,-72.7161,42.1578
DDH,2001-01-30 13:54,2.0,0,1.0,-73.2486,42.8935
PSF,2001-01-30 13:54,6.0,1,5.0,-73.2892,42.4272
IZG,2001-01-30 14:10,3.5,0,10.13,-70.9479,43.9911
HIE,2001-01-30 14:14,3.5,0,7.63,-71.5522,44.3659
GFL,2001-01-30 14:47,5.0,0,4.0,-73.6103,43.3412
ALB,2001-01-30 14:51,3.0,0,2.0,-73.8036,42.7576
ORE,2001-01-30 14:52,4.0,0,3.0,-72.2886,42.5701
FIT,2001-01-30 14:52,2.0,0,1.0,-71.7558,42.5519
AFN,2001-01-30 14:52,3.17,0,6.3,-72.003,42.8051
VSF,2001-01-30 14:54,4.0,0,4.0,-72.5173,43.3436
ORH,2001-01-30 14:54,4.0,0,5.0,-71.8757,42.2673
NHZ,2001-01-30 14:55,7.33,1,11.0,-69.9386,43.8922
IWI,2001-01-30 15:06,5.47,0,8.43,-69.7126,43.9614
MHT,2001-01-30 15:26,2.8,0,2.45,-71.4358,42.9328
LEB,2001-01-30 15:34,5.37,0,5.47,-72.3042,43.6261
CON,2001-01-30 15:34,6.1,1,6.28,-71.5011,43.1953
MPV,2001-01-30 15:51,4.0,0,5.0,-72.5623,44.2035
SLK,2001-01-30 15:51,5.0,0,5.0,-74.2062,44.3853
MGJ,2001-01-30 15:54,2.0,0,1.0,-74.265,41.5092
PWM,2001-01-30 16:51,3.57,0,4.63,-70.3044,43.6424
BTV,2001-01-30 16:54,7.0,1,11.0,-73.15,44.47
