station,start_time,zr_hours,label,duration,lon,lat
MPO,2001-12-17 12:07,6.13,1,27.82,-75.3794,41.1389
PSF,2001-12-17 12:54,21.0,1,23.0,-73.2892,42.4272
BAF,2001-12-17 13:53,6.0,1,10.0,-72.7161,42.1578
MGJ,2001-12-17 14:54,11.0,1,12.0,-74.265,41.5092
GFL,2001-12-17 15:53,8.0,1,9.0,-73.6103,43.3412
FIT,2001-12-17 17:52,7.0,1,8.0,-71.7558,42.5519
ORH,2001-12-17 17:54,8.0,1,9.0,-71.8757,42.2673
VSF,2001-12-17 17:54,11.0,1,14.0,-72.5173,43.3436
LEB,2001-12-17 19:17,7.78,1,11.12,-72.3042,43.6261
NHZ,2001-12-18 02:55,9.0,1,10.0,-69.9386,43.8922
