station,start_time,zr_hours,label,duration,lon,lat
MKG,1981-02-01 08:00,0.55,0,0.0,-86.2367,43.1711
SBN,1981-02-01 08:00,0.42,0,0.0,-86.3164,41.7072
LAN,1981-02-01 09:00,1.28,0,1.0,-84.58,42.78
GRR,1981-02-01 09:00,0.25,0,0.0,-85.52,42.88
AVL,1981-02-01 09:00,8.58,1,11.0,-82.5375,35.4319
AHN,1981-02-01 09:35,6.42,1,9.42,-83.3264,33.9486
JXN,1981-02-01 10:00,0.08,0,0.0,-84.4594,42.2598
IKW,1981-02-01 10:00,1.0,0,0.0,-84.2613,43.6629
MBS,1981-02-01 10:00,1.0,0,0.0,-84.08,43.53
FWA,1981-02-01 10:00,1.0,0,0.0,-85.1871,40.978
TOL,1981-02-01 10:00,3.42,0,3.0,-83.8014,41.5886
FDY,1981-02-01 10:05,3.15,0,2.95,-83.6686,41.0136
PTK,1981-02-01 11:00,0.13,0,0.0,-83.4201,42.6655
DET,1981-02-01 11:00,1.0,0,0.0,-83.0099,42.4092
YIP,1981-02-01 11:00,1.1,0,1.0,-83.5304,42.2379
ATL,1981-02-01 11:28,4.07,0,3.73,-84.4418,33.6301
DTW,1981-02-01 12:00,0.37,0,0.0,-83.33,42.23
CLE,1981-02-01 12:33,3.07,0,2.45,-81.8528,41.405
LCK,1981-02-01 13:00,3.0,0,2.0,-82.9278,39.8138
MFD,1981-02-01 13:00,2.0,0,1.0,-82.52,40.82
TYS,1981-02-01 13:00,2.0,0,1.0,-83.9858,35.8181
CAK,1981-02-01 13:16,1.8,0,1.73,-81.4422,40.9161
CMH,1981-02-01 13:36,1.4,0,1.0,-82.8808,39.9914
MGE,1981-02-01 13:48,2.8,0,2.2,-84.5163,33.9153
ZZV,1981-02-01 14:00,3.0,0,2.0,-81.8921,39.9444
ERI,1981-02-01 15:00,2.0,0,1.0,-80.18,42.08
YNG,1981-02-01 15:00,2.0,0,1.0,-80.6739,41.2544
GSP,1981-02-01 15:14,4.77,0,3.77,-82.2239,34.8847
PIT,1981-02-01 15:33,3.45,0,2.45,-80.2329,40.4915
DUJ,1981-02-01 16:00,6.52,1,7.0,-78.9,41.18
IAG,1981-02-01 16:00,2.0,0,2.0,-78.9462,43.1073
BFD,1981-02-01 16:00,4.0,0,13.0,-78.6401,41.8031
BUF,1981-02-01 16:00,0.22,0,0.0,-78.7358,42.9408
LWB,1981-02-01 16:10,0.83,0,0.0,-80.3995,37.8583
AGC,1981-02-01 16:25,2.58,0,1.58,-79.9217,40.3547
JST,1981-02-01 17:00,5.0,0,6.0,-78.8339,40.3161
HLG,1981-02-01 17:00,1.0,0,0.0,-80.6463,40.175
SPA,1981-02-01 17:00,5.0,0,4.0,-81.9565,34.9157
HKY,1981-02-01 17:00,5.0,0,5.0,-81.3896,35.7412
AOO,1981-02-01 18:00,3.0,0,2.0,-78.32,40.2964
ROA,1981-02-01 18:15,2.25,0,5.75,-79.9737,37.3172
ELM,1981-02-01 20:00,0.45,0,1.0,-76.8994,42.1571
ART,1981-02-01 20:00,5.0,0,4.0,-76.0262,43.9888
INT,1981-02-01 20:00,2.0,0,1.0,-80.222,36.1337
GTB,1981-02-01 21:00,16.0,1,0.0,-75.7195,44.0556
LNS,1981-02-01 21:00,1.0,0,0.13,-76.2944,40.1203
ROC,1981-02-01 21:00,1.0,0,0.0,-77.6767,43.1167
FKL,1981-02-01 21:20,0.67,0,0.0,-79.8604,41.3779
RDG,1981-02-01 22:00,2.0,0,1.0,-75.9652,40.3785
RME,1981-02-01 23:00,3.0,0,2.0,-75.3953,43.2239
UCA,1981-02-01 23:00,3.0,0,2.0,-75.3839,43.1451
BGM,1981-02-02 00:00,0.02,0,0.0,-75.9797,42.2086
PBG,1981-02-02 00:00,1.0,0,0.0,-73.4624,44.6382
SLK,1981-02-02 00:00,15.0,1,1.0,-74.2062,44.3853
ALB,1981-02-02 02:00,1.0,0,0.0,-73.8036,42.7576
